transaction_id,customer_id,date,amount,type,merchant
T03706,C0146,2023-06-22,12435,Credit,Salary
T03707,C0196,2024-06-18,20544,Credit,Amazon
T03708,C0154,2024-07-16,71964,Credit,Amazon
T03709,C0066,2024-08-13,1929,Debit,ATM Withdrawal
T03710,C0088,2024-08-24,20453,Credit,Rent
T03711,C0079,2023-07-27,25234,Credit,Salary
T03712,C0047,2023-12-10,43946,Credit,Amazon
T03713,C0111,2023-01-31,5319,Credit,Rent
T03714,C0157,2023-05-20,51453,Credit,Swiggy
T03715,C0055,2023-12-24,22349,Credit,Flipkart
T03716,C0155,2024-02-13,4111,Debit,Salary
T03717,C0042,2024-07-02,59317,Credit,ATM Withdrawal
T03718,C0111,2023-06-16,5645,Debit,Salary
T03719,C0044,2024-03-24,12656,Credit,Rent
T03720,C0036,2024-07-01,76774,Credit,Zomato
T03721,C0125,2023-02-22,16752,Debit,Salary
T03722,C0113,2023-11-19,1026,Debit,Swiggy
T03723,C0193,2024-11-06,58496,Credit,Amazon
T03724,C0039,2023-04-20,2725,Debit,Rent
T03725,C0099,2023-10-23,69513,Credit,Electric Bill
T03726,C0103,2023-04-09,12617,Debit,Salary
T03727,C0194,2024-01-05,17294,Debit,ATM Withdrawal
T03728,C0011,2024-03-30,9207,Credit,Amazon
T03729,C0072,2024-08-25,19443,Debit,Swiggy
T03730,C0035,2024-03-15,35471,Credit,Electric Bill
T03731,C0097,2023-07-22,10965,Debit,Swiggy
T03732,C0178,2024-01-28,276,Debit,Salary
T03733,C0093,2023-03-21,25590,Credit,Electric Bill
T03734,C0163,2023-04-22,78850,Credit,Salary
T03735,C0085,2024-05-28,51612,Credit,ATM Withdrawal
T03736,C0030,2023-08-12,9920,Credit,Zomato
T03737,C0138,2023-08-22,7296,Credit,Flipkart
T03738,C0029,2024-08-28,55423,Credit,Rent
T03739,C0058,2024-07-07,49080,Credit,Swiggy
T03740,C0020,2023-05-14,54510,Credit,ATM Withdrawal
T03741,C0091,2024-08-07,34019,Credit,Flipkart
T03742,C0005,2023-03-11,66948,Credit,Zomato
T03743,C0061,2024-07-29,5086,Credit,Rent
T03744,C0062,2024-05-23,68258,Credit,Swiggy
T03745,C0056,2023-08-13,6231,Debit,Salary
T03746,C0169,2023-10-13,6380,Debit,Amazon
T03747,C0163,2023-05-09,29036,Credit,Zomato
T03748,C0074,2023-02-08,7324,Debit,Rent
T03749,C0113,2024-05-11,72711,Credit,ATM Withdrawal
T03750,C0108,2023-10-19,45347,Credit,Salary
T03751,C0132,2024-11-17,19387,Debit,Amazon
T03752,C0074,2023-11-08,10889,Credit,Amazon
T03753,C0003,2024-05-16,1278,Debit,ATM Withdrawal
T03754,C0065,2023-03-16,14141,Debit,Salary
T03755,C0181,2023-04-08,12588,Debit,ATM Withdrawal
T03756,C0153,2024-09-16,18122,Debit,ATM Withdrawal
T03757,C0179,2023-08-14,2924,Debit,ATM Withdrawal
T03758,C0010,2023-10-10,18435,Debit,Amazon
T03759,C0111,2024-10-17,6345,Debit,Amazon
T03760,C0006,2023-12-05,8381,Credit,Swiggy
T03761,C0158,2023-03-16,9649,Debit,Rent
T03762,C0106,2024-04-03,28895,Credit,Swiggy
T03763,C0095,2023-03-05,38392,Credit,Zomato
T03764,C0010,2024-01-26,4166,Debit,Flipkart
T03765,C0103,2024-01-06,16194,Debit,Salary
T03766,C0047,2023-01-19,15657,Credit,Electric Bill
T03767,C0006,2023-11-07,57897,Credit,Amazon
T03768,C0008,2024-01-03,64909,Credit,ATM Withdrawal
T03769,C0160,2023-03-20,19409,Credit,Flipkart
T03770,C0058,2024-02-25,12227,Debit,Flipkart
T03771,C0061,2023-07-19,11766,Debit,Amazon
T03772,C0078,2024-05-13,11393,Debit,Amazon
T03773,C0155,2023-05-28,39433,Credit,Swiggy
T03774,C0068,2024-08-23,17205,Debit,ATM Withdrawal
T03775,C0059,2024-05-18,13892,Debit,Zomato
T03776,C0088,2024-02-17,70459,Credit,Zomato
T03777,C0150,2024-04-17,13625,Debit,Electric Bill
T03778,C0052,2023-06-29,8097,Credit,Swiggy
T03779,C0082,2023-11-14,13988,Debit,ATM Withdrawal
T03780,C0191,2024-08-31,17616,Debit,Zomato
T03781,C0011,2024-07-01,642,Debit,Swiggy
T03782,C0015,2024-08-27,44770,Credit,Flipkart
T03783,C0121,2023-02-26,9493,Debit,Electric Bill
T03784,C0118,2023-10-03,17662,Debit,Zomato
T03785,C0023,2023-06-28,59805,Credit,Swiggy
T03786,C0161,2024-02-10,7255,Credit,ATM Withdrawal
T03787,C0043,2023-06-01,2193,Debit,Rent
T03788,C0005,2024-07-02,17774,Debit,Zomato
T03789,C0108,2024-03-30,12322,Debit,Salary
T03790,C0044,2023-12-13,35116,Credit,Salary
T03791,C0030,2024-10-02,64707,Credit,Salary
T03792,C0181,2023-11-08,59811,Credit,Zomato
T03793,C0054,2023-02-01,72249,Credit,Amazon
T03794,C0171,2023-08-18,7697,Debit,Swiggy
T03795,C0067,2023-06-05,12017,Debit,Flipkart
T03796,C0076,2023-05-23,3074,Debit,Electric Bill
T03797,C0175,2024-05-12,40342,Credit,Rent
T03798,C0036,2023-10-18,74785,Credit,Zomato
T03799,C0032,2023-09-29,9647,Credit,Zomato
T03800,C0036,2024-02-23,12952,Debit,Swiggy
T03801,C0045,2023-10-17,5165,Debit,Zomato
T03802,C0195,2023-06-28,32543,Credit,Electric Bill
T03803,C0032,2024-01-21,5296,Debit,Zomato
T03804,C0009,2024-07-26,55695,Credit,Electric Bill
T03805,C0140,2023-08-05,6252,Credit,Electric Bill
T03806,C0112,2024-05-08,14706,Debit,Amazon
T03807,C0167,2024-10-12,53436,Credit,ATM Withdrawal
T03808,C0059,2023-09-08,64859,Credit,ATM Withdrawal
T03809,C0195,2023-03-20,9225,Debit,Swiggy
T03810,C0016,2023-01-22,28685,Credit,Flipkart
T03811,C0029,2023-03-11,21988,Credit,Zomato
T03812,C0189,2024-09-05,9348,Debit,Amazon
T03813,C0070,2023-05-27,78182,Credit,ATM Withdrawal
T03814,C0002,2023-03-23,71938,Credit,Electric Bill
T03815,C0028,2024-07-30,16614,Debit,Flipkart
T03816,C0033,2023-11-28,6395,Debit,Amazon
T03817,C0115,2023-08-13,22325,Credit,Zomato
T03818,C0082,2023-09-18,18902,Debit,Amazon
T03819,C0095,2023-06-02,72735,Credit,Zomato
T03820,C0079,2023-02-28,70634,Credit,Electric Bill
T03821,C0022,2024-02-16,6656,Debit,Zomato
T03822,C0155,2023-01-25,46824,Credit,ATM Withdrawal
T03823,C0183,2024-09-10,11454,Credit,ATM Withdrawal
T03824,C0001,2023-03-22,18172,Debit,ATM Withdrawal
T03825,C0109,2024-10-09,21509,Credit,Flipkart
T03826,C0173,2023-11-16,39350,Credit,Salary
T03827,C0065,2024-10-08,11678,Debit,ATM Withdrawal
T03828,C0111,2024-03-06,6879,Debit,ATM Withdrawal
T03829,C0133,2024-06-12,10562,Debit,Flipkart
T03830,C0121,2024-08-25,18468,Debit,Electric Bill
T03831,C0075,2023-01-12,12453,Debit,Rent
T03832,C0192,2023-02-05,19420,Debit,Salary
T03833,C0014,2024-10-13,73793,Credit,Swiggy
T03834,C0127,2023-04-24,3309,Debit,Swiggy
T03835,C0075,2023-12-27,17774,Credit,Swiggy
T03836,C0021,2024-01-29,11390,Debit,Rent
T03837,C0003,2023-11-14,16141,Debit,Electric Bill
T03838,C0116,2023-06-25,16110,Debit,Flipkart
T03839,C0036,2023-05-24,13586,Debit,Salary
T03840,C0003,2024-11-26,75924,Credit,Amazon
T03841,C0197,2024-11-08,31212,Credit,Swiggy
T03842,C0022,2024-10-25,2258,Debit,ATM Withdrawal
T03843,C0106,2023-02-21,11775,Debit,Electric Bill
T03844,C0181,2023-07-08,1227,Debit,Electric Bill
T03845,C0116,2024-09-08,40933,Credit,Electric Bill
T03846,C0032,2024-09-29,19277,Credit,Zomato
T03847,C0095,2023-10-07,1565,Debit,Swiggy
T03848,C0148,2023-09-21,7829,Debit,Flipkart
T03849,C0008,2023-06-06,723,Debit,Salary
T03850,C0047,2023-06-02,8985,Debit,Amazon
T03851,C0037,2023-02-24,2086,Debit,Amazon
T03852,C0141,2024-09-06,54993,Credit,Swiggy
T03853,C0019,2024-03-15,8602,Debit,Flipkart
T03854,C0128,2024-01-18,9388,Credit,Zomato
T03855,C0198,2024-07-09,47061,Credit,Electric Bill
T03856,C0060,2024-04-02,13869,Debit,Zomato
T03857,C0050,2024-05-18,78831,Credit,ATM Withdrawal
T03858,C0141,2023-09-03,3676,Debit,Electric Bill
T03859,C0055,2024-04-22,28615,Credit,Swiggy
T03860,C0117,2023-02-13,19321,Debit,Swiggy
T03861,C0046,2024-07-02,68947,Credit,Flipkart
T03862,C0087,2023-09-16,50922,Credit,Salary
T03863,C0194,2024-11-17,54042,Credit,Salary
T03864,C0059,2023-10-22,2877,Debit,ATM Withdrawal
T03865,C0067,2023-06-27,8281,Debit,Salary
T03866,C0178,2024-01-15,15206,Debit,Salary
T03867,C0186,2024-02-12,18981,Debit,Electric Bill
T03868,C0176,2023-09-05,21838,Credit,Flipkart
T03869,C0012,2023-08-17,63981,Credit,Electric Bill
T03870,C0154,2023-03-23,57969,Credit,Amazon
T03871,C0121,2024-10-12,8199,Debit,Swiggy
T03872,C0108,2024-07-28,23190,Credit,Electric Bill
T03873,C0037,2024-05-31,62502,Credit,Electric Bill
T03874,C0013,2023-11-11,326,Debit,Zomato
T03875,C0051,2023-06-08,11777,Credit,Zomato
T03876,C0146,2024-11-26,5293,Debit,Electric Bill
T03877,C0097,2024-02-16,48037,Credit,Zomato
T03878,C0008,2024-11-27,4411,Debit,Flipkart
T03879,C0104,2024-09-16,46155,Credit,Salary
T03880,C0161,2024-07-12,15541,Debit,ATM Withdrawal
T03881,C0146,2024-04-04,76125,Credit,Flipkart
T03882,C0096,2024-05-30,38229,Credit,Rent
T03883,C0166,2023-11-29,8333,Debit,Flipkart
T03884,C0192,2023-04-01,14729,Debit,Amazon
T03885,C0008,2024-04-10,689,Debit,Zomato
T03886,C0035,2024-03-25,9669,Debit,Swiggy
T03887,C0153,2024-08-29,5132,Debit,Electric Bill
T03888,C0050,2023-07-19,15168,Debit,Swiggy
T03889,C0177,2023-09-25,16227,Debit,Amazon
T03890,C0124,2024-11-07,51935,Credit,Zomato
T03891,C0022,2024-08-08,10555,Debit,Electric Bill
T03892,C0123,2024-06-26,13041,Credit,Electric Bill
T03893,C0027,2023-02-03,1925,Debit,Amazon
T03894,C0199,2023-09-23,6239,Debit,Swiggy
T03895,C0155,2023-06-09,48326,Credit,Zomato
T03896,C0034,2024-04-01,43255,Credit,Rent
T03897,C0055,2023-11-19,40046,Credit,ATM Withdrawal
T03898,C0142,2023-07-31,8785,Debit,ATM Withdrawal
T03899,C0081,2024-05-16,46322,Credit,Swiggy
T03900,C0054,2023-12-17,51209,Credit,Electric Bill
T03901,C0140,2023-08-13,48705,Credit,Rent
T03902,C0151,2023-10-26,4835,Debit,ATM Withdrawal
T03903,C0077,2023-12-13,3478,Debit,ATM Withdrawal
T03904,C0020,2023-11-12,8283,Debit,Zomato
T03905,C0017,2023-12-02,7922,Debit,Rent
T03906,C0068,2024-04-25,42798,Credit,Electric Bill
T03907,C0021,2024-09-02,9434,Debit,Salary
T03908,C0010,2023-11-13,60239,Credit,Swiggy
T03909,C0077,2024-01-13,12816,Debit,Salary
T03910,C0059,2023-01-16,49581,Credit,Salary
T03911,C0115,2023-08-17,4913,Debit,ATM Withdrawal
T03912,C0124,2024-04-25,3626,Debit,Swiggy
T03913,C0112,2024-08-04,26568,Credit,Rent
T03914,C0040,2024-01-25,58413,Credit,Amazon
T03915,C0094,2023-09-18,78860,Credit,Amazon
T03916,C0151,2024-11-09,9061,Debit,Flipkart
T03917,C0034,2024-05-01,5461,Debit,Amazon
T03918,C0004,2023-09-21,18393,Debit,Swiggy
T03919,C0090,2024-05-18,4624,Debit,Salary
T03920,C0022,2024-02-02,12921,Debit,Amazon
T03921,C0056,2023-12-28,5652,Debit,Amazon
T03922,C0177,2023-12-31,30554,Credit,Electric Bill
T03923,C0024,2024-06-25,10482,Debit,Amazon
T03924,C0045,2024-08-18,65079,Credit,Rent
T03925,C0064,2024-02-08,20932,Credit,Electric Bill
T03926,C0175,2023-09-26,14912,Debit,Salary
T03927,C0001,2024-06-03,7683,Debit,Swiggy
T03928,C0170,2023-08-12,9807,Credit,Zomato
T03929,C0018,2024-05-26,63266,Credit,Electric Bill
T03930,C0075,2024-09-03,18796,Debit,Zomato
T03931,C0166,2024-07-19,16980,Debit,Electric Bill
T03932,C0130,2023-12-19,39311,Credit,Rent
T03933,C0146,2024-06-20,7621,Debit,Rent
T03934,C0008,2023-02-01,16923,Credit,Salary
T03935,C0083,2024-01-31,71794,Credit,Electric Bill
T03936,C0022,2024-07-11,53717,Credit,ATM Withdrawal
T03937,C0160,2023-10-24,5237,Credit,Swiggy
T03938,C0021,2023-12-11,10835,Debit,Swiggy
T03939,C0171,2023-08-06,1816,Debit,Zomato
T03940,C0120,2023-12-09,9780,Debit,Swiggy
T03941,C0142,2023-04-25,39640,Credit,Amazon
T03942,C0027,2024-04-28,18711,Debit,ATM Withdrawal
T03943,C0182,2024-05-21,68420,Credit,Flipkart
T03944,C0026,2023-10-15,15109,Debit,Electric Bill
T03945,C0095,2023-06-14,31062,Credit,Rent
T03946,C0050,2023-05-08,15316,Debit,Zomato
T03947,C0199,2023-10-20,16345,Credit,Swiggy
T03948,C0010,2023-03-24,5512,Debit,Amazon
T03949,C0075,2024-09-21,59815,Credit,ATM Withdrawal
T03950,C0122,2024-09-18,7169,Debit,Zomato
T03951,C0157,2023-01-22,13741,Debit,Zomato
T03952,C0092,2023-06-20,12020,Debit,Electric Bill
T03953,C0195,2023-03-19,55842,Credit,Salary
T03954,C0081,2024-09-28,7048,Debit,Rent
T03955,C0020,2023-08-01,16751,Debit,Swiggy
T03956,C0108,2024-01-17,14246,Debit,ATM Withdrawal
T03957,C0070,2024-04-13,3036,Debit,Amazon
T03958,C0125,2024-10-30,44879,Credit,Electric Bill
T03959,C0084,2023-11-25,60973,Credit,Amazon
T03960,C0101,2024-11-04,30351,Credit,Zomato
T03961,C0197,2024-11-02,71430,Credit,Rent
T03962,C0087,2024-05-16,10273,Debit,Swiggy
T03963,C0074,2023-06-22,9934,Debit,Swiggy
T03964,C0138,2023-04-14,16551,Debit,Amazon
T03965,C0175,2024-03-15,13210,Debit,Amazon
T03966,C0059,2024-04-06,25274,Credit,Flipkart
T03967,C0099,2023-04-19,19743,Debit,Zomato
T03968,C0006,2023-03-21,79344,Credit,Salary
T03969,C0198,2024-05-18,20300,Credit,Swiggy
T03970,C0115,2024-10-11,9511,Debit,ATM Withdrawal
T03971,C0143,2024-01-15,53235,Credit,Flipkart
T03972,C0119,2024-01-17,75344,Credit,Electric Bill
T03973,C0063,2023-12-08,449,Debit,Amazon
T03974,C0152,2024-05-09,17184,Debit,Electric Bill
T03975,C0081,2023-08-17,4267,Debit,Salary
T03976,C0198,2024-08-25,69314,Credit,Electric Bill
T03977,C0104,2023-12-24,40821,Credit,Flipkart
T03978,C0162,2024-07-06,14379,Debit,Flipkart
T03979,C0034,2023-06-16,10485,Debit,Zomato
T03980,C0130,2023-05-16,18544,Debit,Swiggy
T03981,C0145,2023-06-08,48312,Credit,Rent
T03982,C0123,2023-10-05,11463,Debit,Zomato
T03983,C0114,2024-05-17,34100,Credit,Rent
T03984,C0151,2023-07-19,1069,Debit,Electric Bill
T03985,C0194,2023-02-14,20563,Credit,Swiggy
T03986,C0127,2023-01-22,70899,Credit,Amazon
T03987,C0173,2024-10-06,6012,Debit,Swiggy
T03988,C0159,2024-10-25,68180,Credit,Salary
T03989,C0053,2023-07-06,4924,Debit,Salary
T03990,C0008,2024-08-11,29509,Credit,Swiggy
T03991,C0094,2024-05-19,72602,Credit,Zomato
T03992,C0140,2023-03-21,21488,Credit,ATM Withdrawal
T03993,C0013,2024-09-27,79909,Credit,ATM Withdrawal
T03994,C0011,2023-12-03,7358,Debit,Flipkart
T03995,C0185,2024-09-26,34472,Credit,Electric Bill
T03996,C0152,2024-10-21,8286,Debit,Zomato
T03997,C0023,2024-09-27,4952,Debit,Rent
T03998,C0063,2024-06-29,38586,Credit,Rent
T03999,C0123,2023-04-07,3186,Debit,Salary
T04000,C0084,2023-09-01,60003,Credit,Electric Bill
T04001,C0088,2024-07-20,32700,Credit,Swiggy
T04002,C0169,2023-08-26,17566,Credit,Salary
T04003,C0007,2023-10-19,2837,Debit,Electric Bill
T04004,C0036,2023-12-29,10520,Debit,Swiggy
T04005,C0097,2024-08-17,34486,Credit,Salary
T04006,C0003,2023-12-07,209,Debit,Flipkart
T04007,C0125,2024-08-25,56207,Credit,Zomato
T04008,C0070,2023-11-09,23757,Credit,Flipkart
T04009,C0065,2023-07-26,5489,Debit,Amazon
T04010,C0192,2023-11-06,21499,Credit,Flipkart
T04011,C0121,2023-11-20,17964,Credit,Zomato
T04012,C0188,2023-02-13,19850,Debit,ATM Withdrawal
T04013,C0012,2024-04-10,8829,Debit,Flipkart
T04014,C0110,2024-06-08,28856,Credit,ATM Withdrawal
T04015,C0124,2024-06-21,77894,Credit,Zomato
T04016,C0002,2023-03-08,34230,Credit,ATM Withdrawal
T04017,C0176,2024-08-28,11707,Credit,Electric Bill
T04018,C0009,2023-05-31,18899,Debit,Salary
T04019,C0193,2024-03-01,20367,Credit,Salary
T04020,C0111,2023-04-25,3790,Debit,Zomato
T04021,C0014,2023-04-10,19515,Debit,Swiggy
T04022,C0008,2023-10-01,15146,Debit,Swiggy
T04023,C0034,2024-08-29,63923,Credit,Swiggy
T04024,C0070,2023-07-01,764,Debit,Flipkart
T04025,C0037,2024-09-13,3666,Debit,ATM Withdrawal
T04026,C0057,2024-03-12,15113,Debit,Salary
T04027,C0044,2024-04-07,28137,Credit,ATM Withdrawal
T04028,C0126,2024-01-26,30797,Credit,ATM Withdrawal
T04029,C0031,2024-07-17,51791,Credit,Amazon
T04030,C0126,2023-03-04,58256,Credit,Electric Bill
T04031,C0185,2024-04-20,76847,Credit,ATM Withdrawal
T04032,C0144,2023-12-09,34907,Credit,Flipkart
T04033,C0075,2023-04-19,23203,Credit,Amazon
T04034,C0141,2023-08-29,64041,Credit,Rent
T04035,C0157,2024-01-06,3711,Debit,Rent
T04036,C0094,2023-11-17,7563,Debit,Flipkart
T04037,C0007,2024-04-28,23005,Credit,ATM Withdrawal
T04038,C0127,2024-07-23,8169,Debit,Electric Bill
T04039,C0078,2024-04-24,12659,Credit,Flipkart
T04040,C0099,2023-11-12,70116,Credit,Amazon
T04041,C0097,2024-01-11,42925,Credit,Rent
T04042,C0173,2023-04-29,5629,Debit,Flipkart
T04043,C0136,2024-01-12,49664,Credit,Amazon
T04044,C0109,2023-12-25,42152,Credit,Zomato
T04045,C0078,2024-01-27,637,Debit,Zomato
T04046,C0110,2024-07-01,41878,Credit,Flipkart
T04047,C0168,2023-07-01,67166,Credit,Flipkart
T04048,C0091,2024-09-06,2582,Debit,Salary
T04049,C0016,2023-08-31,15031,Debit,ATM Withdrawal
T04050,C0005,2024-10-29,9409,Credit,Rent
T04051,C0140,2023-09-06,3951,Debit,Salary
T04052,C0192,2023-01-15,45412,Credit,Salary
T04053,C0165,2023-04-21,71264,Credit,Amazon
T04054,C0002,2023-04-13,18784,Credit,Zomato
T04055,C0062,2023-05-08,57144,Credit,Electric Bill
T04056,C0186,2024-10-27,22253,Credit,Zomato
T04057,C0194,2023-03-13,12672,Debit,ATM Withdrawal
T04058,C0182,2024-03-17,55657,Credit,Flipkart
T04059,C0036,2023-04-01,44780,Credit,Rent
T04060,C0029,2024-10-26,34453,Credit,Electric Bill
T04061,C0059,2023-02-02,15164,Credit,Salary
T04062,C0035,2024-03-06,14635,Debit,Amazon
T04063,C0118,2023-03-22,3138,Debit,Rent
T04064,C0176,2024-10-21,21566,Credit,Zomato
T04065,C0166,2023-09-12,54828,Credit,Amazon
T04066,C0141,2024-11-25,19621,Debit,Zomato
T04067,C0036,2023-08-11,2749,Debit,ATM Withdrawal
T04068,C0199,2023-01-03,16876,Debit,Amazon
T04069,C0121,2024-07-22,25894,Credit,Zomato
T04070,C0029,2023-05-12,13910,Debit,Salary
T04071,C0044,2023-12-18,51786,Credit,ATM Withdrawal
T04072,C0113,2024-03-18,42671,Credit,Swiggy
T04073,C0014,2023-08-28,38778,Credit,Amazon
T04074,C0076,2024-07-08,151,Debit,Zomato
T04075,C0121,2023-08-05,67582,Credit,Swiggy
T04076,C0065,2023-05-05,16199,Credit,Salary
T04077,C0077,2023-08-07,71605,Credit,Rent
T04078,C0078,2024-11-24,14434,Debit,Swiggy
T04079,C0021,2023-04-11,7158,Debit,Amazon
T04080,C0008,2023-10-05,76487,Credit,ATM Withdrawal
T04081,C0070,2023-08-11,17014,Debit,Swiggy
T04082,C0054,2024-03-10,11531,Debit,Rent
T04083,C0054,2023-11-29,18981,Debit,Salary
T04084,C0088,2023-04-02,15938,Debit,ATM Withdrawal
T04085,C0011,2023-04-03,15180,Debit,Swiggy
T04086,C0095,2024-11-17,46373,Credit,Amazon
T04087,C0119,2023-11-28,16208,Debit,Swiggy
T04088,C0154,2023-09-06,10067,Credit,Rent
T04089,C0060,2024-02-29,17474,Debit,Amazon
T04090,C0103,2023-09-15,17703,Debit,Swiggy
T04091,C0146,2023-04-27,9961,Credit,Flipkart
T04092,C0053,2024-06-27,41511,Credit,Salary
T04093,C0022,2023-10-04,5675,Debit,Zomato
T04094,C0109,2024-11-04,11760,Debit,Swiggy
T04095,C0124,2023-03-08,49394,Credit,Zomato
T04096,C0079,2023-09-03,27411,Credit,Flipkart
T04097,C0017,2024-07-24,23943,Credit,Rent
T04098,C0079,2023-12-13,3012,Debit,Zomato
T04099,C0086,2023-11-27,10088,Credit,Amazon
T04100,C0047,2023-11-05,10177,Debit,Salary
T04101,C0181,2024-10-03,2589,Debit,Electric Bill
T04102,C0076,2023-10-26,2667,Debit,Salary
T04103,C0160,2023-05-21,22678,Credit,Swiggy
T04104,C0138,2023-03-25,27729,Credit,Flipkart
T04105,C0111,2024-08-21,16981,Credit,Electric Bill
T04106,C0160,2023-08-19,8371,Debit,Swiggy
T04107,C0183,2023-07-29,6256,Debit,ATM Withdrawal
T04108,C0188,2024-06-25,76627,Credit,Electric Bill
T04109,C0130,2024-09-19,77443,Credit,Swiggy
T04110,C0150,2024-11-21,43448,Credit,Rent
T04111,C0079,2024-07-08,9180,Debit,Swiggy
T04112,C0094,2023-08-09,32463,Credit,Salary
T04113,C0140,2024-01-14,40280,Credit,Zomato
T04114,C0095,2023-08-02,21770,Credit,Swiggy
T04115,C0091,2024-04-09,40675,Credit,Zomato
T04116,C0070,2023-07-23,66746,Credit,Flipkart
T04117,C0055,2023-08-19,59915,Credit,Rent
T04118,C0149,2024-03-23,46962,Credit,Zomato
T04119,C0140,2023-08-29,8663,Debit,Flipkart
T04120,C0128,2023-11-11,7355,Debit,Swiggy
T04121,C0022,2023-09-07,9593,Debit,Zomato
T04122,C0154,2023-03-04,15310,Debit,Rent
T04123,C0085,2023-03-31,13239,Debit,Amazon
T04124,C0087,2023-08-28,39537,Credit,Zomato
T04125,C0168,2023-02-07,7434,Debit,ATM Withdrawal
T04126,C0084,2023-05-30,9425,Debit,Electric Bill
T04127,C0147,2024-07-01,18575,Credit,Zomato
T04128,C0063,2024-07-15,35044,Credit,Amazon
T04129,C0131,2024-05-10,8627,Credit,Flipkart
T04130,C0126,2024-02-16,41885,Credit,Swiggy
T04131,C0086,2023-06-04,27900,Credit,Amazon
T04132,C0100,2024-09-13,18655,Debit,Swiggy
T04133,C0131,2023-10-11,23952,Credit,Swiggy
T04134,C0157,2023-01-03,79353,Credit,Rent
T04135,C0172,2023-09-10,43566,Credit,Salary
T04136,C0074,2023-03-02,61091,Credit,Swiggy
T04137,C0043,2023-10-01,19658,Debit,ATM Withdrawal
T04138,C0019,2023-02-06,25903,Credit,Electric Bill
T04139,C0077,2023-03-16,10191,Debit,Amazon
T04140,C0132,2024-08-04,34836,Credit,Swiggy
T04141,C0041,2024-01-19,61710,Credit,Electric Bill
T04142,C0143,2023-09-16,1141,Debit,Electric Bill
T04143,C0145,2024-10-12,4295,Debit,Electric Bill
T04144,C0149,2024-03-08,8561,Debit,Salary
T04145,C0032,2024-01-24,8977,Debit,Salary
T04146,C0107,2023-07-23,49755,Credit,Flipkart
T04147,C0131,2024-08-25,4943,Debit,Swiggy
T04148,C0182,2023-09-17,9842,Debit,Amazon
T04149,C0164,2024-03-22,3048,Debit,Zomato
T04150,C0118,2023-05-10,602,Debit,Electric Bill
T04151,C0128,2024-08-21,6004,Credit,Rent
T04152,C0197,2024-07-03,7775,Debit,Amazon
T04153,C0161,2024-04-01,67575,Credit,ATM Withdrawal
T04154,C0042,2023-01-24,6681,Credit,Rent
T04155,C0089,2024-10-30,78992,Credit,Flipkart
T04156,C0196,2024-10-03,9546,Debit,Amazon
T04157,C0039,2024-06-01,3417,Debit,Zomato
T04158,C0113,2024-07-10,16429,Debit,Amazon
T04159,C0126,2024-06-24,72048,Credit,Electric Bill
T04160,C0015,2024-10-29,11106,Debit,Swiggy
T04161,C0070,2023-05-24,5043,Debit,Swiggy
T04162,C0165,2023-12-29,66141,Credit,ATM Withdrawal
T04163,C0154,2023-01-15,10599,Debit,Electric Bill
T04164,C0122,2024-05-26,46857,Credit,Electric Bill
T04165,C0071,2023-12-12,5785,Debit,Flipkart
T04166,C0178,2023-02-06,20123,Credit,Flipkart
T04167,C0107,2023-07-30,16068,Debit,Rent
T04168,C0199,2023-08-12,673,Debit,Electric Bill
T04169,C0129,2024-01-08,4206,Debit,Zomato
T04170,C0016,2023-01-16,8474,Credit,Zomato
T04171,C0035,2023-01-09,10012,Credit,ATM Withdrawal
T04172,C0178,2024-08-09,16667,Debit,Electric Bill
T04173,C0119,2024-06-08,18892,Debit,Amazon
T04174,C0095,2023-09-19,7335,Debit,Electric Bill
T04175,C0167,2024-06-08,5168,Debit,Amazon
T04176,C0134,2023-07-23,47455,Credit,ATM Withdrawal
T04177,C0165,2024-09-09,79007,Credit,Zomato
T04178,C0189,2023-02-02,53361,Credit,Zomato
T04179,C0039,2024-08-30,75905,Credit,ATM Withdrawal
T04180,C0014,2024-11-11,18152,Debit,Electric Bill
T04181,C0015,2023-06-19,14062,Debit,Swiggy
T04182,C0101,2024-05-13,10197,Debit,Salary
T04183,C0083,2023-03-27,36420,Credit,Flipkart
T04184,C0039,2024-06-22,5566,Debit,Zomato
T04185,C0097,2024-04-14,47868,Credit,Flipkart
T04186,C0035,2023-09-15,12538,Debit,ATM Withdrawal
T04187,C0118,2024-10-04,3442,Debit,Amazon
T04188,C0147,2023-04-17,4585,Debit,Flipkart
T04189,C0162,2024-09-07,4825,Debit,Flipkart
T04190,C0017,2023-05-26,500,Debit,Salary
T04191,C0194,2023-12-02,4464,Debit,Zomato
T04192,C0143,2024-09-22,76478,Credit,ATM Withdrawal
T04193,C0178,2023-08-17,687,Debit,Zomato
T04194,C0086,2023-12-27,78499,Credit,Salary
T04195,C0121,2023-04-02,8505,Debit,Electric Bill
T04196,C0146,2024-05-17,28281,Credit,Salary
T04197,C0077,2023-10-30,53189,Credit,Electric Bill
T04198,C0146,2024-07-29,8979,Debit,Electric Bill
T04199,C0037,2023-11-08,53702,Credit,Amazon
T04200,C0083,2024-08-22,14462,Debit,ATM Withdrawal
T04201,C0084,2023-03-04,38725,Credit,ATM Withdrawal
T04202,C0044,2024-07-22,816,Debit,Zomato
T04203,C0032,2024-09-22,48076,Credit,Amazon
T04204,C0071,2024-08-13,13504,Credit,Flipkart
T04205,C0198,2023-01-13,12336,Credit,Flipkart
